,product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
2220,Bread package,Bakery,55,2022-10-19,Wednesday,False,10,550,09:48,1011,Men
2221,Milk packet,Dairy,80,2022-10-19,Wednesday,False,18,1440,08:53,1022,Men
2222,Eggs,Dairy,134,2022-10-19,Wednesday,False,14,1876,09:22,1041,Men
2223,Jam jar,Grocery,350,2022-10-19,Wednesday,False,3,1050,17:33,1091,Women
2224,Jam jar,Grocery,350,2022-10-19,Wednesday,False,13,4550,12:15,1091,Women
2225,Bread package,Bakery,55,2022-10-19,Wednesday,False,17,935,12:07,1011,Women
2226,Bread package,Bakery,55,2022-10-19,Wednesday,False,14,770,14:02,1011,Men
2227,Eggs,Dairy,134,2022-10-19,Wednesday,False,12,1608,11:00,1041,Women
2228,Milk packet,Dairy,80,2022-10-19,Wednesday,False,1,80,08:47,1022,Women
2229,Eggs,Dairy,134,2022-10-19,Wednesday,False,5,670,07:09,1041,Men
2230,Bread package,Bakery,55,2022-10-19,Wednesday,False,9,495,11:04,1011,Men
2231,Milk packet,Dairy,80,2022-10-19,Wednesday,False,5,400,09:26,1022,Women
2232,Milk packet,Dairy,80,2022-10-19,Wednesday,False,6,480,12:54,1022,Women
2233,Jam jar,Grocery,350,2022-10-19,Wednesday,False,6,2100,11:28,1091,Men
2234,Eggs,Dairy,134,2022-10-19,Wednesday,False,17,2278,17:50,1041,Men
2235,Jam jar,Grocery,350,2022-10-19,Wednesday,False,15,5250,08:28,1091,Women
2236,Eggs,Dairy,134,2022-10-19,Wednesday,False,17,2278,17:26,1041,Men
2237,Jam jar,Grocery,350,2022-10-19,Wednesday,False,4,1400,16:59,1091,Men
2238,Butter,Dairy,285,2022-10-19,Wednesday,False,19,5415,16:28,1078,Women
2239,Jam jar,Grocery,350,2022-10-19,Wednesday,False,10,3500,11:12,1091,Women
2240,Bread package,Bakery,55,2022-10-19,Wednesday,False,13,715,13:10,1011,Men
2241,Milk packet,Dairy,80,2022-10-19,Wednesday,False,9,720,09:44,1022,Women
2242,Bread package,Bakery,55,2022-10-19,Wednesday,False,8,440,14:21,1011,Women
2243,Milk packet,Dairy,80,2022-10-19,Wednesday,False,12,960,10:09,1022,Women
2244,Eggs,Dairy,134,2022-10-19,Wednesday,False,9,1206,13:46,1041,Men
2245,Butter,Dairy,285,2022-10-19,Wednesday,False,4,1140,17:03,1078,Men
2246,Butter,Dairy,285,2022-10-20,Thursday,False,3,855,18:23,1078,Women
2247,Eggs,Dairy,134,2022-10-20,Thursday,False,13,1742,10:58,1041,Men
2248,Butter,Dairy,285,2022-10-20,Thursday,False,4,1140,12:06,1078,Men
2249,Milk packet,Dairy,80,2022-10-20,Thursday,False,11,880,13:44,1022,Women
2250,Eggs,Dairy,134,2022-10-20,Thursday,False,18,2412,11:17,1041,Men
2251,Bread package,Bakery,55,2022-10-20,Thursday,False,3,165,09:05,1011,Men
2252,Jam jar,Grocery,350,2022-10-20,Thursday,False,16,5600,10:18,1091,Women
2253,Bread package,Bakery,55,2022-10-20,Thursday,False,11,605,17:35,1011,Women
2254,Bread package,Bakery,55,2022-10-20,Thursday,False,15,825,13:07,1011,Men
2255,Bread package,Bakery,55,2022-10-20,Thursday,False,6,330,14:19,1011,Women
2256,Bread package,Bakery,55,2022-10-20,Thursday,False,7,385,10:43,1011,Women
2257,Jam jar,Grocery,350,2022-10-20,Thursday,False,15,5250,19:58,1091,Women
2258,Bread package,Bakery,55,2022-10-20,Thursday,False,12,660,12:03,1011,Men
2259,Eggs,Dairy,134,2022-10-20,Thursday,False,1,134,19:29,1041,Men
2260,Bread package,Bakery,55,2022-10-20,Thursday,False,6,330,12:39,1011,Men
2261,Jam jar,Grocery,350,2022-10-20,Thursday,False,19,6650,09:26,1091,Women
2262,Butter,Dairy,285,2022-10-20,Thursday,False,17,4845,12:44,1078,Women
2263,Eggs,Dairy,134,2022-10-20,Thursday,False,17,2278,13:36,1041,Men
2264,Milk packet,Dairy,80,2022-10-20,Thursday,False,12,960,14:56,1022,Men
2265,Bread package,Bakery,55,2022-10-20,Thursday,False,3,165,16:54,1011,Women
2266,Eggs,Dairy,134,2022-10-20,Thursday,False,19,2546,09:18,1041,Men
2267,Butter,Dairy,285,2022-10-20,Thursday,False,7,1995,11:04,1078,Men
2268,Milk packet,Dairy,80,2022-10-20,Thursday,False,3,240,09:12,1022,Women
2269,Jam jar,Grocery,350,2022-10-20,Thursday,False,11,3850,15:33,1091,Women
2270,Jam jar,Grocery,350,2022-10-20,Thursday,False,2,700,11:49,1091,Women
2271,Jam jar,Grocery,350,2022-10-20,Thursday,False,4,1400,11:49,1091,Men
2272,Butter,Dairy,285,2022-10-20,Thursday,False,16,4560,11:21,1078,Men
2273,Bread package,Bakery,55,2022-10-20,Thursday,False,7,385,12:44,1011,Men
2274,Eggs,Dairy,134,2022-10-20,Thursday,False,17,2278,08:15,1041,Men
2275,Eggs,Dairy,134,2022-10-20,Thursday,False,2,268,14:28,1041,Men
2276,Milk packet,Dairy,80,2022-10-20,Thursday,False,11,880,08:22,1022,Women
2277,Eggs,Dairy,134,2022-10-20,Thursday,False,10,1340,09:40,1041,Men
2278,Butter,Dairy,285,2022-10-20,Thursday,False,7,1995,13:39,1078,Men
2279,Milk packet,Dairy,80,2022-10-20,Thursday,False,12,960,08:40,1022,Men
2280,Jam jar,Grocery,350,2022-10-20,Thursday,False,13,4550,09:16,1091,Women
2281,Milk packet,Dairy,80,2022-10-20,Thursday,False,6,480,14:09,1022,Women
2282,Jam jar,Grocery,350,2022-10-20,Thursday,False,6,2100,14:17,1091,Women
2283,Butter,Dairy,285,2022-10-20,Thursday,False,2,570,16:25,1078,Men
2284,Jam jar,Grocery,350,2022-10-20,Thursday,False,4,1400,18:11,1091,Men
2285,Jam jar,Grocery,350,2022-10-20,Thursday,False,16,5600,10:27,1091,Women
2286,Jam jar,Grocery,350,2022-10-20,Thursday,False,8,2800,13:06,1091,Women
2287,Eggs,Dairy,134,2022-10-20,Thursday,False,11,1474,09:03,1041,Men
2288,Bread package,Bakery,55,2022-10-20,Thursday,False,19,1045,17:18,1011,Men
2289,Jam jar,Grocery,350,2022-10-20,Thursday,False,14,4900,12:09,1091,Women
2290,Butter,Dairy,285,2022-10-20,Thursday,False,11,3135,07:43,1078,Women
2291,Jam jar,Grocery,350,2022-10-20,Thursday,False,14,4900,12:02,1091,Women
2292,Milk packet,Dairy,80,2022-10-20,Thursday,False,16,1280,09:41,1022,Women
2293,Butter,Dairy,285,2022-10-20,Thursday,False,1,285,14:40,1078,Women
2294,Milk packet,Dairy,80,2022-10-21,Friday,False,2,160,08:37,1022,Men
2295,Eggs,Dairy,134,2022-10-21,Friday,False,16,2144,09:51,1041,Men
2296,Eggs,Dairy,134,2022-10-21,Friday,False,10,1340,10:14,1041,Men
2297,Bread package,Bakery,55,2022-10-21,Friday,False,13,715,08:11,1011,Women
2298,Jam jar,Grocery,350,2022-10-21,Friday,False,17,5950,09:16,1091,Men
2299,Butter,Dairy,285,2022-10-21,Friday,False,11,3135,16:12,1078,Men
2300,Butter,Dairy,285,2022-10-21,Friday,False,10,2850,12:22,1078,Women
2301,Milk packet,Dairy,80,2022-10-21,Friday,False,12,960,08:50,1022,Women
2302,Eggs,Dairy,134,2022-10-21,Friday,False,15,2010,10:20,1041,Men
2303,Jam jar,Grocery,350,2022-10-21,Friday,False,11,3850,12:52,1091,Women
2304,Milk packet,Dairy,80,2022-10-21,Friday,False,3,240,07:29,1022,Men
2305,Jam jar,Grocery,350,2022-10-21,Friday,False,17,5950,19:45,1091,Women
2306,Butter,Dairy,285,2022-10-21,Friday,False,12,3420,19:45,1078,Women
2307,Eggs,Dairy,134,2022-10-21,Friday,False,7,938,15:45,1041,Men
2308,Eggs,Dairy,134,2022-10-21,Friday,False,16,2144,17:49,1041,Men
2309,Jam jar,Grocery,350,2022-10-21,Friday,False,8,2800,17:56,1091,Women
2310,Butter,Dairy,285,2022-10-21,Friday,False,10,2850,17:04,1078,Women
2311,Jam jar,Grocery,350,2022-10-21,Friday,False,6,2100,08:04,1091,Men
2312,Bread package,Bakery,55,2022-10-21,Friday,False,7,385,11:13,1011,Men
2313,Bread package,Bakery,55,2022-10-21,Friday,False,9,495,12:05,1011,Women
2314,Eggs,Dairy,134,2022-10-22,Saturday,True,18,2412,07:50,1041,Women
2315,Butter,Dairy,285,2022-10-22,Saturday,True,1,285,17:11,1078,Women
2316,Bread package,Bakery,55,2022-10-22,Saturday,True,7,385,13:49,1011,Women
2317,Milk packet,Dairy,80,2022-10-22,Saturday,True,19,1520,08:24,1022,Women
2318,Eggs,Dairy,134,2022-10-22,Saturday,True,2,268,19:41,1041,Women
2319,Eggs,Dairy,134,2022-10-22,Saturday,True,9,1206,11:47,1041,Men
2320,Bread package,Bakery,55,2022-10-22,Saturday,True,10,550,11:40,1011,Men
2321,Eggs,Dairy,134,2022-10-22,Saturday,True,17,2278,10:01,1041,Men
2322,Jam jar,Grocery,350,2022-10-22,Saturday,True,7,2450,09:09,1091,Men
2323,Butter,Dairy,285,2022-10-22,Saturday,True,18,5130,11:53,1078,Men
2324,Milk packet,Dairy,80,2022-10-22,Saturday,True,6,480,18:12,1022,Men
2325,Bread package,Bakery,55,2022-10-22,Saturday,True,2,110,17:46,1011,Men
2326,Milk packet,Dairy,80,2022-10-22,Saturday,True,17,1360,07:29,1022,Men
2327,Bread package,Bakery,55,2022-10-22,Saturday,True,1,55,07:41,1011,Women
2328,Butter,Dairy,285,2022-10-22,Saturday,True,5,1425,19:06,1078,Men
2329,Milk packet,Dairy,80,2022-10-22,Saturday,True,4,320,09:42,1022,Women
2330,Milk packet,Dairy,80,2022-10-22,Saturday,True,6,480,08:21,1022,Women
2331,Jam jar,Grocery,350,2022-10-22,Saturday,True,5,1750,13:45,1091,Men
2332,Bread package,Bakery,55,2022-10-22,Saturday,True,15,825,13:11,1011,Men
2333,Milk packet,Dairy,80,2022-10-22,Saturday,True,15,1200,12:41,1022,Women
2334,Eggs,Dairy,134,2022-10-22,Saturday,True,1,134,09:42,1041,Men
2335,Bread package,Bakery,55,2022-10-22,Saturday,True,17,935,14:27,1011,Women
2336,Jam jar,Grocery,350,2022-10-22,Saturday,True,13,4550,14:03,1091,Women
2337,Jam jar,Grocery,350,2022-10-22,Saturday,True,17,5950,16:38,1091,Women
2338,Milk packet,Dairy,80,2022-10-22,Saturday,True,5,400,12:07,1022,Women
2339,Jam jar,Grocery,350,2022-10-22,Saturday,True,1,350,12:52,1091,Women
2340,Butter,Dairy,285,2022-10-22,Saturday,True,15,4275,18:08,1078,Women
2341,Eggs,Dairy,134,2022-10-22,Saturday,True,8,1072,16:47,1041,Women
2342,Jam jar,Grocery,350,2022-10-22,Saturday,True,16,5600,16:06,1091,Women
2343,Jam jar,Grocery,350,2022-10-22,Saturday,True,15,5250,14:25,1091,Men
2344,Eggs,Dairy,134,2022-10-22,Saturday,True,17,2278,18:20,1041,Men
2345,Bread package,Bakery,55,2022-10-22,Saturday,True,6,330,08:42,1011,Women
2346,Milk packet,Dairy,80,2022-10-22,Saturday,True,9,720,07:24,1022,Women
2347,Jam jar,Grocery,350,2022-10-22,Saturday,True,16,5600,18:35,1091,Women
2348,Jam jar,Grocery,350,2022-10-22,Saturday,True,1,350,18:02,1091,Women
2349,Eggs,Dairy,134,2022-10-22,Saturday,True,1,134,07:55,1041,Men
2350,Butter,Dairy,285,2022-10-22,Saturday,True,3,855,12:23,1078,Women
2351,Milk packet,Dairy,80,2022-10-22,Saturday,True,5,400,07:42,1022,Men
2352,Butter,Dairy,285,2022-10-22,Saturday,True,1,285,10:27,1078,Men
2353,Milk packet,Dairy,80,2022-10-22,Saturday,True,1,80,17:29,1022,Women
2354,Eggs,Dairy,134,2022-10-22,Saturday,True,1,134,11:53,1041,Men
2355,Milk packet,Dairy,80,2022-10-22,Saturday,True,2,160,10:53,1022,Women
2356,Butter,Dairy,285,2022-10-22,Saturday,True,11,3135,08:48,1078,Men
2357,Jam jar,Grocery,350,2022-10-22,Saturday,True,11,3850,11:12,1091,Women
2358,Eggs,Dairy,134,2022-10-22,Saturday,True,2,268,13:28,1041,Women
2359,Eggs,Dairy,134,2022-10-22,Saturday,True,12,1608,07:36,1041,Women
2360,Jam jar,Grocery,350,2022-10-22,Saturday,True,8,2800,15:01,1091,Women
2361,Butter,Dairy,285,2022-10-22,Saturday,True,7,1995,11:12,1078,Women
2362,Butter,Dairy,285,2022-10-22,Saturday,True,1,285,11:51,1078,Men
2363,Eggs,Dairy,134,2022-10-22,Saturday,True,11,1474,09:42,1041,Men
2364,Milk packet,Dairy,80,2022-10-22,Saturday,True,19,1520,09:16,1022,Women
2365,Eggs,Dairy,134,2022-10-22,Saturday,True,18,2412,10:10,1041,Men
2366,Jam jar,Grocery,350,2022-10-22,Saturday,True,6,2100,16:33,1091,Women
2367,Eggs,Dairy,134,2022-10-22,Saturday,True,4,536,13:50,1041,Men
2368,Eggs,Dairy,134,2022-10-22,Saturday,True,8,1072,09:45,1041,Men
2369,Eggs,Dairy,134,2022-10-22,Saturday,True,19,2546,18:39,1041,Men
2370,Jam jar,Grocery,350,2022-10-22,Saturday,True,15,5250,16:43,1091,Women
2371,Milk packet,Dairy,80,2022-10-22,Saturday,True,5,400,08:23,1022,Women
2372,Milk packet,Dairy,80,2022-10-22,Saturday,True,17,1360,16:52,1022,Men
2373,Butter,Dairy,285,2022-10-22,Saturday,True,3,855,12:21,1078,Women
2374,Bread package,Bakery,55,2022-10-22,Saturday,True,6,330,12:39,1011,Men
2375,Bread package,Bakery,55,2022-10-22,Saturday,True,14,770,16:38,1011,Men
2376,Eggs,Dairy,134,2022-10-22,Saturday,True,2,268,13:40,1041,Women
2377,Jam jar,Grocery,350,2022-10-22,Saturday,True,8,2800,17:20,1091,Women
2378,Butter,Dairy,285,2022-10-22,Saturday,True,11,3135,12:50,1078,Women
2379,Bread package,Bakery,55,2022-10-22,Saturday,True,4,220,18:42,1011,Men
2380,Bread package,Bakery,55,2022-10-22,Saturday,True,19,1045,12:42,1011,Men
2381,Jam jar,Grocery,350,2022-10-22,Saturday,True,5,1750,17:31,1091,Men
2382,Jam jar,Grocery,350,2022-10-22,Saturday,True,15,5250,08:43,1091,Women
2383,Bread package,Bakery,55,2022-10-22,Saturday,True,9,495,12:05,1011,Men
2384,Eggs,Dairy,134,2022-10-22,Saturday,True,11,1474,14:10,1041,Men
2385,Milk packet,Dairy,80,2022-10-22,Saturday,True,10,800,07:15,1022,Women
2386,Bread package,Bakery,55,2022-10-22,Saturday,True,4,220,19:49,1011,Men
2387,Milk packet,Dairy,80,2022-10-22,Saturday,True,17,1360,07:36,1022,Women
2388,Jam jar,Grocery,350,2022-10-22,Saturday,True,15,5250,18:10,1091,Men
2389,Jam jar,Grocery,350,2022-10-22,Saturday,True,16,5600,16:24,1091,Women
2390,Bread package,Bakery,55,2022-10-22,Saturday,True,10,550,17:11,1011,Men
2391,Bread package,Bakery,55,2022-10-22,Saturday,True,15,825,17:37,1011,Men
2392,Eggs,Dairy,134,2022-10-22,Saturday,True,14,1876,19:21,1041,Women
2393,Butter,Dairy,285,2022-10-22,Saturday,True,17,4845,19:20,1078,Women
2394,Eggs,Dairy,134,2022-10-22,Saturday,True,3,402,18:57,1041,Men
2395,Butter,Dairy,285,2022-10-22,Saturday,True,7,1995,11:47,1078,Men
2396,Butter,Dairy,285,2022-10-22,Saturday,True,4,1140,11:00,1078,Women
2397,Jam jar,Grocery,350,2022-10-22,Saturday,True,2,700,17:25,1091,Men
2398,Milk packet,Dairy,80,2022-10-22,Saturday,True,5,400,14:15,1022,Men
2399,Eggs,Dairy,134,2022-10-22,Saturday,True,3,402,10:00,1041,Men
2400,Eggs,Dairy,134,2022-10-22,Saturday,True,6,804,09:00,1041,Men
2401,Butter,Dairy,285,2022-10-22,Saturday,True,17,4845,08:13,1078,Women
2402,Bread package,Bakery,55,2022-10-22,Saturday,True,6,330,15:36,1011,Men
2403,Milk packet,Dairy,80,2022-10-22,Saturday,True,4,320,07:47,1022,Women
2404,Jam jar,Grocery,350,2022-10-22,Saturday,True,5,1750,11:36,1091,Women
2405,Eggs,Dairy,134,2022-10-22,Saturday,True,13,1742,10:40,1041,Men
2406,Milk packet,Dairy,80,2022-10-22,Saturday,True,7,560,10:34,1022,Women
2407,Milk packet,Dairy,80,2022-10-23,Sunday,True,4,320,16:27,1022,Women
2408,Milk packet,Dairy,80,2022-10-23,Sunday,True,8,640,07:39,1022,Men
2409,Milk packet,Dairy,80,2022-10-23,Sunday,True,10,800,07:17,1022,Women
2410,Milk packet,Dairy,80,2022-10-23,Sunday,True,4,320,09:32,1022,Men
2411,Butter,Dairy,285,2022-10-23,Sunday,True,12,3420,13:59,1078,Women
2412,Milk packet,Dairy,80,2022-10-23,Sunday,True,2,160,09:53,1022,Women
2413,Milk packet,Dairy,80,2022-10-23,Sunday,True,18,1440,09:52,1022,Women
2414,Eggs,Dairy,134,2022-10-23,Sunday,True,14,1876,17:04,1041,Men
2415,Milk packet,Dairy,80,2022-10-23,Sunday,True,19,1520,19:57,1022,Women
2416,Eggs,Dairy,134,2022-10-23,Sunday,True,14,1876,08:25,1041,Men
2417,Eggs,Dairy,134,2022-10-23,Sunday,True,6,804,07:43,1041,Men
2418,Milk packet,Dairy,80,2022-10-23,Sunday,True,3,240,08:15,1022,Men
2419,Butter,Dairy,285,2022-10-23,Sunday,True,15,4275,18:19,1078,Men
2420,Milk packet,Dairy,80,2022-10-23,Sunday,True,6,480,09:03,1022,Women
2421,Milk packet,Dairy,80,2022-10-23,Sunday,True,15,1200,09:42,1022,Men
2422,Jam jar,Grocery,350,2022-10-23,Sunday,True,3,1050,10:50,1091,Women
2423,Eggs,Dairy,134,2022-10-23,Sunday,True,14,1876,19:16,1041,Women
2424,Bread package,Bakery,55,2022-10-23,Sunday,True,19,1045,08:54,1011,Men
2425,Bread package,Bakery,55,2022-10-23,Sunday,True,11,605,07:36,1011,Men
2426,Bread package,Bakery,55,2022-10-23,Sunday,True,8,440,19:00,1011,Women
2427,Jam jar,Grocery,350,2022-10-23,Sunday,True,5,1750,12:19,1091,Women
2428,Milk packet,Dairy,80,2022-10-23,Sunday,True,18,1440,18:11,1022,Women
2429,Jam jar,Grocery,350,2022-10-23,Sunday,True,1,350,11:42,1091,Women
2430,Butter,Dairy,285,2022-10-23,Sunday,True,13,3705,11:13,1078,Men
2431,Jam jar,Grocery,350,2022-10-23,Sunday,True,13,4550,16:54,1091,Women
2432,Eggs,Dairy,134,2022-10-23,Sunday,True,8,1072,15:51,1041,Men
2433,Bread package,Bakery,55,2022-10-23,Sunday,True,2,110,09:54,1011,Women
2434,Bread package,Bakery,55,2022-10-23,Sunday,True,13,715,15:42,1011,Women
2435,Bread package,Bakery,55,2022-10-23,Sunday,True,19,1045,08:11,1011,Men
2436,Eggs,Dairy,134,2022-10-23,Sunday,True,16,2144,17:44,1041,Women
2437,Milk packet,Dairy,80,2022-10-23,Sunday,True,11,880,08:29,1022,Women
2438,Butter,Dairy,285,2022-10-23,Sunday,True,11,3135,10:25,1078,Men
2439,Bread package,Bakery,55,2022-10-23,Sunday,True,18,990,10:21,1011,Women
2440,Milk packet,Dairy,80,2022-10-23,Sunday,True,13,1040,07:14,1022,Women
2441,Milk packet,Dairy,80,2022-10-23,Sunday,True,3,240,07:55,1022,Men
2442,Bread package,Bakery,55,2022-10-23,Sunday,True,7,385,11:30,1011,Men
2443,Bread package,Bakery,55,2022-10-23,Sunday,True,14,770,10:51,1011,Women
2444,Butter,Dairy,285,2022-10-23,Sunday,True,10,2850,18:01,1078,Men
2445,Bread package,Bakery,55,2022-10-23,Sunday,True,17,935,10:19,1011,Women
2446,Butter,Dairy,285,2022-10-23,Sunday,True,9,2565,12:19,1078,Women
2447,Bread package,Bakery,55,2022-10-23,Sunday,True,13,715,11:04,1011,Men
2448,Eggs,Dairy,134,2022-10-23,Sunday,True,7,938,08:11,1041,Men
2449,Milk packet,Dairy,80,2022-10-23,Sunday,True,16,1280,07:58,1022,Men
2450,Milk packet,Dairy,80,2022-10-23,Sunday,True,12,960,08:09,1022,Women
2451,Jam jar,Grocery,350,2022-10-23,Sunday,True,10,3500,14:26,1091,Men
2452,Eggs,Dairy,134,2022-10-23,Sunday,True,4,536,16:15,1041,Women
2453,Bread package,Bakery,55,2022-10-23,Sunday,True,12,660,11:18,1011,Men
2454,Jam jar,Grocery,350,2022-10-23,Sunday,True,19,6650,09:07,1091,Women
2455,Eggs,Dairy,134,2022-10-23,Sunday,True,5,670,10:51,1041,Men
2456,Eggs,Dairy,134,2022-10-23,Sunday,True,10,1340,08:00,1041,Women
2457,Butter,Dairy,285,2022-10-23,Sunday,True,18,5130,13:20,1078,Men
2458,Eggs,Dairy,134,2022-10-23,Sunday,True,2,268,14:28,1041,Men
2459,Jam jar,Grocery,350,2022-10-23,Sunday,True,9,3150,09:11,1091,Women
2460,Eggs,Dairy,134,2022-10-23,Sunday,True,19,2546,09:03,1041,Men
2461,Milk packet,Dairy,80,2022-10-23,Sunday,True,17,1360,09:00,1022,Women
2462,Butter,Dairy,285,2022-10-23,Sunday,True,3,855,17:33,1078,Men
2463,Jam jar,Grocery,350,2022-10-23,Sunday,True,17,5950,14:54,1091,Women
2464,Butter,Dairy,285,2022-10-23,Sunday,True,19,5415,17:17,1078,Men
2465,Milk packet,Dairy,80,2022-10-23,Sunday,True,11,880,07:40,1022,Women
2466,Butter,Dairy,285,2022-10-23,Sunday,True,9,2565,15:08,1078,Men
2467,Butter,Dairy,285,2022-10-24,Monday,False,7,1995,17:55,1078,Men
2468,Milk packet,Dairy,80,2022-10-24,Monday,False,18,1440,09:06,1022,Men
2469,Bread package,Bakery,55,2022-10-24,Monday,False,19,1045,09:53,1011,Men
2470,Bread package,Bakery,55,2022-10-24,Monday,False,19,1045,16:15,1011,Men
2471,Butter,Dairy,285,2022-10-24,Monday,False,11,3135,08:24,1078,Men
2472,Butter,Dairy,285,2022-10-24,Monday,False,15,4275,18:18,1078,Women
2473,Butter,Dairy,285,2022-10-24,Monday,False,14,3990,14:41,1078,Men
2474,Eggs,Dairy,134,2022-10-24,Monday,False,15,2010,08:37,1041,Men
2475,Bread package,Bakery,55,2022-10-24,Monday,False,6,330,13:22,1011,Men
2476,Butter,Dairy,285,2022-10-24,Monday,False,7,1995,11:40,1078,Men
2477,Butter,Dairy,285,2022-10-24,Monday,False,15,4275,18:25,1078,Men
2478,Milk packet,Dairy,80,2022-10-24,Monday,False,4,320,09:21,1022,Women
2479,Milk packet,Dairy,80,2022-10-24,Monday,False,13,1040,08:28,1022,Women
2480,Jam jar,Grocery,350,2022-10-24,Monday,False,11,3850,11:57,1091,Men
2481,Jam jar,Grocery,350,2022-10-24,Monday,False,19,6650,15:22,1091,Men
2482,Milk packet,Dairy,80,2022-10-24,Monday,False,5,400,08:00,1022,Men
2483,Milk packet,Dairy,80,2022-10-24,Monday,False,1,80,16:41,1022,Men
2484,Bread package,Bakery,55,2022-10-24,Monday,False,14,770,16:20,1011,Women
2485,Eggs,Dairy,134,2022-10-24,Monday,False,18,2412,14:18,1041,Men
2486,Bread package,Bakery,55,2022-10-24,Monday,False,18,990,12:16,1011,Women
2487,Milk packet,Dairy,80,2022-10-24,Monday,False,19,1520,07:32,1022,Men
2488,Jam jar,Grocery,350,2022-10-24,Monday,False,18,6300,09:33,1091,Women
2489,Butter,Dairy,285,2022-10-24,Monday,False,10,2850,18:18,1078,Men
2490,Butter,Dairy,285,2022-10-24,Monday,False,9,2565,17:26,1078,Women
2491,Jam jar,Grocery,350,2022-10-25,Tuesday,False,11,3850,16:25,1091,Men
2492,Jam jar,Grocery,350,2022-10-25,Tuesday,False,11,3850,16:42,1091,Men
2493,Eggs,Dairy,134,2022-10-25,Tuesday,False,12,1608,15:39,1041,Men
2494,Butter,Dairy,285,2022-10-25,Tuesday,False,5,1425,17:51,1078,Men
2495,Butter,Dairy,285,2022-10-25,Tuesday,False,18,5130,17:33,1078,Women
2496,Butter,Dairy,285,2022-10-25,Tuesday,False,12,3420,11:36,1078,Men
2497,Jam jar,Grocery,350,2022-10-25,Tuesday,False,13,4550,14:39,1091,Women
2498,Butter,Dairy,285,2022-10-25,Tuesday,False,14,3990,09:21,1078,Women
2499,Jam jar,Grocery,350,2022-10-25,Tuesday,False,6,2100,13:17,1091,Men
2500,Milk packet,Dairy,80,2022-10-25,Tuesday,False,12,960,07:39,1022,Men
2501,Jam jar,Grocery,350,2022-10-25,Tuesday,False,4,1400,13:40,1091,Men
2502,Jam jar,Grocery,350,2022-10-25,Tuesday,False,15,5250,15:28,1091,Men
2503,Butter,Dairy,285,2022-10-25,Tuesday,False,8,2280,19:15,1078,Men
2504,Bread package,Bakery,55,2022-10-25,Tuesday,False,9,495,11:28,1011,Men
2505,Eggs,Dairy,134,2022-10-25,Tuesday,False,7,938,13:16,1041,Women
2506,Eggs,Dairy,134,2022-10-25,Tuesday,False,6,804,12:52,1041,Men
2507,Eggs,Dairy,134,2022-10-25,Tuesday,False,8,1072,07:10,1041,Men
2508,Eggs,Dairy,134,2022-10-25,Tuesday,False,17,2278,15:13,1041,Men
2509,Jam jar,Grocery,350,2022-10-25,Tuesday,False,6,2100,15:37,1091,Men
2510,Eggs,Dairy,134,2022-10-25,Tuesday,False,7,938,08:12,1041,Men
2511,Milk packet,Dairy,80,2022-10-25,Tuesday,False,19,1520,08:39,1022,Women
2512,Butter,Dairy,285,2022-10-25,Tuesday,False,19,5415,10:41,1078,Men
2513,Butter,Dairy,285,2022-10-25,Tuesday,False,4,1140,17:12,1078,Women
2514,Bread package,Bakery,55,2022-10-25,Tuesday,False,19,1045,11:20,1011,Women
2515,Milk packet,Dairy,80,2022-10-25,Tuesday,False,17,1360,18:40,1022,Men
2516,Butter,Dairy,285,2022-10-25,Tuesday,False,6,1710,11:28,1078,Men
2517,Butter,Dairy,285,2022-10-25,Tuesday,False,4,1140,15:14,1078,Women
2518,Milk packet,Dairy,80,2022-10-25,Tuesday,False,11,880,08:55,1022,Men
2519,Milk packet,Dairy,80,2022-10-25,Tuesday,False,14,1120,07:47,1022,Men
2520,Butter,Dairy,285,2022-10-25,Tuesday,False,19,5415,11:06,1078,Men
2521,Eggs,Dairy,134,2022-10-25,Tuesday,False,3,402,11:53,1041,Men
2522,Bread package,Bakery,55,2022-10-25,Tuesday,False,15,825,19:20,1011,Men
2523,Eggs,Dairy,134,2022-10-25,Tuesday,False,6,804,09:51,1041,Men
2524,Eggs,Dairy,134,2022-10-25,Tuesday,False,15,2010,16:50,1041,Women
2525,Eggs,Dairy,134,2022-10-25,Tuesday,False,8,1072,12:31,1041,Men
